timestamp,ax,ay,az,gx,gy,gz,label
2020-03-06,13:53:26.184,0.195068, -0.171387, 0.964844,-24.253845, -7.766724, 15.090942,gal
2020-03-06,13:53:26.212,0.087402, -0.263184, 0.898926,-18.363953, 1.510620, -0.877380,gal
2020-03-06,13:53:26.241,0.177979, -0.212158, 0.915771,-16.258240, 8.346558, -9.788513,gal
2020-03-06,13:53:26.272,0.111572, -0.186035, 0.900391,-25.512695, 28.312683, 15.357971,gal
2020-03-06,13:53:26.300,0.127197, -0.207275, 0.924561,-14.556885, 22.438049, 21.095276,gal
2020-03-06,13:53:26.328,0.013916, -0.238281, 0.960449,-18.127441, 13.427734, 11.344910,gal
2020-03-06,13:53:26.356,0.136963, -0.203125, 0.931396,-31.105042, 15.228271, 22.605896,gal
2020-03-06,13:53:26.384,0.145996, -0.213867, 0.937256,-25.588989, 24.078369, 27.816772,gal
2020-03-06,13:53:26.413,0.080322, -0.233398, 0.941406,-26.214600, 13.427734, 39.329529,gal
2020-03-06,13:53:26.441,0.079590, -0.268555, 0.912842,-32.058716, 5.485535, 56.022644,gal
2020-03-06,13:53:26.469,0.035889, -0.321777, 0.931396,-31.982422, 6.652832, 58.090210,gal
2020-03-06,13:53:26.496,0.080078, -0.357910, 0.920166,-33.309937, -3.509521, 37.292480,gal
2020-03-06,13:53:26.526,0.057373, -0.359131, 0.881836,-25.886536, 14.091492, 32.440186,gal
2020-03-06,13:53:26.554,0.020020, -0.368652, 0.932617,-21.286011, 8.346558, 22.773743,gal
2020-03-06,13:53:26.581,0.045898, -0.400879, 0.909424,-22.239685, 1.991272, -13.359070,gal
2020-03-06,13:53:26.609,0.077637, -0.372070, 0.934814,-31.608582, 8.522034, 3.105164,gal
2020-03-06,13:53:26.637,0.028564, -0.325195, 0.892334,-40.504456, 7.324219, 14.892578,gal
2020-03-06,13:53:26.667,0.012451, -0.422607, 0.850830,-27.114868, -1.411438, 10.185242,gal
2020-03-06,13:53:26.696,0.046875, -0.396729, 0.890137,-39.634705, 2.883911, 8.735657,gal
2020-03-06,13:53:26.724,0.047852, -0.383057, 0.863281,-41.954041, 4.699707, 4.768372,gal
2020-03-06,13:53:26.751,0.015625, -0.433838, 0.842041,-40.008545, 11.535645, -2.830505,gal
2020-03-06,13:53:26.779,-0.001465, -0.422852, 0.881836,-39.649963, -0.205994, -0.045776,gal
2020-03-06,13:53:26.808,0.055664, -0.433350, 0.842529,-46.920776, -1.922607, -1.197815,gal
2020-03-06,13:53:26.835,0.137695, -0.477295, 0.814941,-55.183411, 4.249573, 18.379211,gal
2020-03-06,13:53:26.863,-0.011475, -0.517334, 0.823975,-45.242310, 2.243042, 12.954712,gal
2020-03-06,13:53:26.891,-0.025391, -0.510254, 0.814209,-41.336060, -4.989624, 17.929077,gal
2020-03-06,13:53:26.918,0.064453, -0.592285, 0.794434,-56.221008, -0.686646, -3.128052,gal
2020-03-06,13:53:26.947,0.024414, -0.595215, 0.713623,-33.447266, 10.421753, 20.606995,gal
2020-03-06,13:53:26.975,0.002686, -0.584961, 0.777588,-23.719788, 17.280579, 1.571655,gal
2020-03-06,13:53:27.002,-0.021973, -0.637451, 0.790283,-26.786804, 6.248474, 9.719849,gal
2020-03-06,13:53:27.030,-0.014648, -0.642090, 0.756836,-30.815125, 16.540527, -10.604858,gal
2020-03-06,13:53:27.057,0.023926, -0.572266, 0.787598,-30.906677, 16.044617, -23.338318,gal
2020-03-06,13:53:27.086,-0.003418, -0.582031, 0.711426,-23.429871, 9.033203, 15.121460,gal
